video_id,channel_id,channel_name,lean,published_at,year,month,view_count,like_count,comment_count
mbvw5bKxdtw,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2025-08-26T02:32:25Z,2025,8,900683,41934,13475
m1bVnwZvkqc,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2025-08-25T21:13:32Z,2025,8,1331553,104650,5684
Wp7uLKCqqX8,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2025-07-29T01:15:03Z,2025,7,1422106,46324,8733
ewgmPWN45Ls,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2025-07-11T02:55:42Z,2025,7,1044068,42018,1402
umJYNsNxVPA,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2025-07-08T02:00:53Z,2025,7,713588,17049,5237
atKyjikd9xs,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2025-06-25T03:40:01Z,2025,6,1099558,109416,9592
mbUMF9fHhBo,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2025-06-22T01:24:47Z,2025,6,1072703,45829,5331
NQLuSBFygkU,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2025-06-17T13:30:30Z,2025,6,1670806,97631,3864
m8BpiWVt77A,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2025-05-30T02:15:07Z,2025,5,1098175,57054,2583
jRVSwExuhmM,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2025-05-23T19:30:10Z,2025,5,1641022,38139,1444
YfK8b233ePY,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2025-05-08T02:00:29Z,2025,5,2246047,128021,5197
3faqG4GVK8Y,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2025-04-30T03:30:01Z,2025,4,241139,9284,4092
kaoOIde_u80,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2025-04-09T00:30:06Z,2025,4,2257725,49074,10603
KorflXyfIfU,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2025-04-01T01:30:08Z,2025,4,235492,7363,1981
5eaMiN30TuQ,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2025-03-27T00:00:06Z,2025,3,406387,14211,22265
vZwSs3KqWiE,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2025-03-24T19:00:55Z,2025,3,593717,21203,2668
lgwmCGT1I5Q,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2025-03-09T01:30:24Z,2025,3,933816,24975,6029
26M_HhZwr2c,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2025-02-27T02:45:00Z,2025,2,531335,11446,5982
ORNMfDwlIuQ,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2025-02-18T02:30:11Z,2025,2,367680,13590,4891
uy5w8_FqXcI,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2025-02-08T21:00:37Z,2025,2,1148933,23309,7630
TUAFQsJsXgU,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2025-01-14T01:15:06Z,2025,1,284639,9268,5017
fNAfKmCAClI,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2025-01-03T04:30:16Z,2025,1,184173,4229,2607
zkUFLpO_RDI,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2025-01-02T02:15:05Z,2025,1,166995,4087,1879
OHbfdKT9GGY,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2024-12-31T21:30:01Z,2024,12,496555,10460,1204
K0IrkKawzRA,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2024-12-20T06:45:01Z,2024,12,274265,5984,3074
EzAlmon4OjA,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2024-12-03T03:00:11Z,2024,12,261791,6392,5355
weSfx7XmALA,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2024-11-07T04:30:27Z,2024,11,695164,25143,8169
i26ZDrjkN8U,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2024-11-07T02:15:02Z,2024,11,1477217,27024,12187
gYGy-Ea7jMw,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2024-11-06T07:50:30Z,2024,11,584432,13079,18639
jhabrFcrmb4,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2024-10-29T01:15:01Z,2024,10,660788,14136,5737
qyQbW_iEkSM,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2024-10-15T00:51:58Z,2024,10,1099227,48074,3928
ltaep4m5DBM,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2024-10-09T17:53:11Z,2024,10,1369897,54964,5456
4DR9KP_xqC4,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2024-09-30T23:53:28Z,2024,9,598868,17979,2506
CM5FYB-yNVk,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2024-09-24T19:00:31Z,2024,9,983877,13655,10097
Nhfi_FiXG8k,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2024-09-13T04:15:01Z,2024,9,579286,14297,3668
KWQaqtiN02g,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2024-08-30T02:00:10Z,2024,8,901432,20492,4922
6vdZr4ZGfcs,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2024-08-21T00:00:03Z,2024,8,1106008,36613,4736
4UQnZp5JnMc,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2024-08-03T04:15:00Z,2024,8,969382,14414,2278
FDKBbOwu-5M,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2024-07-16T01:00:05Z,2024,7,1084323,15771,6326
XFx8ivNJpIs,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2024-07-14T02:10:47Z,2024,7,1328062,29828,21617
DkHxBwUyuZg,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2024-07-03T04:45:00Z,2024,7,997453,34123,14335
F2ISI3Mq-RI,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2024-06-29T01:30:07Z,2024,6,868754,14387,11949
UgKg9t9TM_k,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2024-06-16T17:00:18Z,2024,6,874875,18723,2971
cMY16Dh4ut0,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2024-06-15T16:00:33Z,2024,6,3311365,180312,8039
Y9MkN5B-DbU,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2024-05-24T16:00:34Z,2024,5,832917,14584,8562
kMMLy8__6HQ,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2024-05-10T04:00:29Z,2024,5,674066,11516,3270
ZZ5Hg7g0fBc,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2024-05-10T00:30:30Z,2024,5,692250,24969,5002
YQ7IudJBpf0,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2024-04-18T19:00:06Z,2024,4,1119158,17323,16018
1qUS5gdGUtE,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2024-04-06T14:00:02Z,2024,4,4091861,49934,35726
yGzo8wgXc_U,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2024-04-01T02:00:30Z,2024,4,1056155,21074,12053
y7AuiemutsM,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2024-03-20T16:00:46Z,2024,3,917170,18251,18350
ZLGX1eWo3VA,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2024-03-18T19:00:15Z,2024,3,892178,14721,9570
tgKdF8vwUco,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2024-03-01T02:00:20Z,2024,3,633084,30498,19801
kR3SUDOB1W8,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2024-02-24T00:28:53Z,2024,2,644690,39344,3853
lCNr1l1Wwy8,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2024-02-07T22:30:12Z,2024,2,792659,13987,12866
BwJsZlwTr2Y,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2024-02-06T06:00:07Z,2024,2,635610,19950,4493
m9u3-CKSXpU,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2024-01-28T17:00:37Z,2024,1,2000393,23911,22649
ER7FbqP8xyQ,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2024-01-18T20:00:05Z,2024,1,1410193,16952,18193
9O4WNTFN2-8,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2024-01-08T00:00:04Z,2024,1,1611217,18745,14405
LC6QIVT9H-E,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2023-12-19T02:30:13Z,2023,12,838185,33127,15617
MEc2gfWcQEc,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2023-12-10T03:54:15Z,2023,12,843020,49755,4716
Lq0cctQ7i8I,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2023-12-01T02:15:00Z,2023,12,773827,22302,7345
pI93NB0qq2Y,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2023-11-22T17:00:44Z,2023,11,1705643,18918,23191
rBLjOXkKAnE,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2023-11-07T03:06:13Z,2023,11,1202948,28632,11351
fZNdjT7b04s,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2023-11-07T01:52:54Z,2023,11,1301508,51803,7353
qswrpm5MCD4,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2023-10-31T01:55:20Z,2023,10,1813887,50804,8461
15bj1wderh8,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2023-10-11T21:00:01Z,2023,10,1006708,13366,12825
XSACwVvXjPo,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2023-10-09T23:15:56Z,2023,10,1163132,39110,2286
5nLvaLD0jRc,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2023-09-26T01:45:01Z,2023,9,981308,20047,7471
iFDlCc4nn4o,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2023-09-09T01:11:49Z,2023,9,1681073,59681,10644
jDE6plowb2s,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2023-09-01T22:46:36Z,2023,9,901289,36777,7156
r4iFnCL4dWg,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2023-08-24T00:13:47Z,2023,8,1750895,27677,6298
nSCiI4WtFeM,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2023-08-15T02:46:12Z,2023,8,2037084,41791,4899
oGy6DE7vf9Q,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2023-08-13T14:00:35Z,2023,8,1744468,26180,15557
jbPYRa1iL0A,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2023-07-28T02:30:24Z,2023,7,1895296,51659,1280
-eKm4MmNZQI,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2023-07-26T00:59:00Z,2023,7,2918326,91352,6905
wKOMOR3F3nI,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2023-07-05T15:00:46Z,2023,7,1889595,29916,11530
lcb2c7AA0yc,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2023-06-28T21:49:15Z,2023,6,12393490,509281,41183
aq7FbQCoWWs,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2023-06-18T19:14:26Z,2023,6,2330357,62561,6805
cBxvtYgMIHw,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2023-06-08T02:15:03Z,2023,6,3710472,118829,9124
vEq_ueBtzOI,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2023-05-18T18:04:33Z,2023,5,1924778,73240,10975
L5WTMZb8jAI,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2023-05-17T01:00:08Z,2023,5,1003504,13766,3274
2cef3Hy1UUQ,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2023-05-11T02:30:01Z,2023,5,1013236,19854,3671
B-h-7LAI0SA,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2023-04-24T18:30:40Z,2023,4,963838,37988,6408
TEh5RSPwaG8,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2023-04-13T01:30:09Z,2023,4,881019,25402,6449
OHpO_CxlA-E,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2023-04-11T02:45:02Z,2023,4,1002291,28998,6876
RSCoVJ2Xcdk,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2023-03-31T02:04:34Z,2023,3,2530836,71981,2946
xpir2pES-fE,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2023-03-30T04:45:01Z,2023,3,1592605,42604,11087
OFBSwnko3A8,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2023-03-04T08:15:01Z,2023,3,1462761,5873,6076
URNCMMiX3Gg,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2023-02-16T02:15:02Z,2023,2,1123544,18601,4406
O52jNGu9BpA,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2023-02-11T17:00:15Z,2023,2,1443102,19044,10253
hSDJ2jUpTaw,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2023-02-07T19:30:07Z,2023,2,1410824,25062,8735
QlJsRrMiRQI,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2023-01-25T06:00:14Z,2023,1,1564734,20245,4592
vFhDZ3kvsxw,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2023-01-06T05:00:26Z,2023,1,1027611,19257,2881
wQ7KmqtgTk0,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2023-01-04T03:15:02Z,2023,1,1074296,18979,2801
51KVS4OSY4Q,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2022-12-20T07:00:01Z,2022,12,1226556,24610,7675
Pf31ZtNv1Vs,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2022-12-02T06:00:08Z,2022,12,1577660,23393,24423
Rg603D_OgKk,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2022-12-01T05:30:03Z,2022,12,1222233,22096,4827
rsfN9YieRLU,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2022-11-17T06:30:10Z,2022,11,845365,21816,10263
6W0mCYJg7Oc,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2022-11-15T02:45:00Z,2022,11,685279,14588,8701
T9t31MXZhks,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2022-11-12T04:45:00Z,2022,11,878306,16074,3688
REaPdjo-b6M,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2022-10-21T01:00:38Z,2022,10,915459,36691,2163
7cse6d82C2A,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2022-10-10T16:30:02Z,2022,10,765811,9391,6332
D-AuM9N93J8,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2022-10-05T16:00:07Z,2022,10,1591880,26457,28095
befvSDycafk,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2022-09-23T06:15:01Z,2022,9,658565,17450,23452
lpvZdjNEPj0,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2022-09-23T04:45:01Z,2022,9,1364905,25870,7378
ZzzsIyrZjuo,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2022-09-23T04:00:14Z,2022,9,884924,26753,8579
UKSc4xk1HHI,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2022-08-31T23:52:57Z,2022,8,50,1,0
y_vmtXmSD9s,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2022-08-29T22:07:44Z,2022,8,263,0,0
iWv4JwMjlYQ,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2022-08-05T23:10:31Z,2022,8,127,1,1
yAdZMkdb5Qw,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2022-07-15T22:55:59Z,2022,7,142,2,2
ihj7iZ5g7hA,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2022-07-12T23:15:47Z,2022,7,47,0,0
zqbbL3frpDk,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2022-07-05T23:00:09Z,2022,7,33,2,0
pasSgX8csiQ,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2022-06-28T20:53:07Z,2022,6,46,0,0
UsUQc66D8iM,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2022-06-02T04:19:56Z,2022,6,299,1,3
xwbnybAyv9Q,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2022-06-01T22:45:24Z,2022,6,31,1,0
Bg-swGQbHAA,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2022-05-20T22:38:20Z,2022,5,137,1,1
cCm6CvL8O4A,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2022-05-17T02:51:30Z,2022,5,71,1,2
wzbW5k1bNCk,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2022-05-12T23:04:40Z,2022,5,46,2,0
WmtyN6JmeS4,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2022-04-20T01:55:34Z,2022,4,33,1,0
Y6vpshE-4Ds,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2022-04-13T23:00:00Z,2022,4,41,0,0
UgX_w7eS5Bk,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2022-04-05T23:00:00Z,2022,4,25,0,0
8I0wm31dXHk,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2022-03-23T01:44:19Z,2022,3,68,0,0
YR3wlOYdl6o,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2022-03-19T00:16:19Z,2022,3,82,0,1
EqZEaMW_Pu4,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2022-03-08T21:46:03Z,2022,3,159,1,0
q9jdZBgbzMY,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2022-02-16T22:55:05Z,2022,2,27,0,1
jVCLlrfAwGY,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2022-02-16T00:00:00Z,2022,2,177,5,1
WYq1-bsKW60,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2022-02-08T22:27:56Z,2022,2,60,0,0
4Q6v4x36SNQ,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2022-01-31T22:15:50Z,2022,1,187,9,23
Wmy7yCusCbo,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2022-01-31T22:13:11Z,2022,1,38,0,0
B_D7g0lSpL4,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2022-01-25T22:16:08Z,2022,1,137,0,5
xIH0UIa0LoQ,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2021-12-29T21:21:14Z,2021,12,28,0,0
bq6pjihLNRA,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2021-12-17T22:00:00Z,2021,12,32,0,0
yTrLz84cpu8,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2021-12-06T21:59:15Z,2021,12,221,6,1
fxJ1hAILMwk,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2021-11-30T22:15:52Z,2021,11,50,0,4
VY7juFcdZOE,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2021-11-23T00:00:51Z,2021,11,127,2,0
JzgSdQ_5sSc,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2021-11-22T22:07:25Z,2021,11,59,1,1
Yow6gxhBghg,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2021-10-27T23:00:00Z,2021,10,32,0,0
q0cdMtoCmIE,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2021-10-26T21:25:32Z,2021,10,31,2,0
peQazW40Qvg,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2021-10-12T21:10:34Z,2021,10,137,0,0
hYnxPzQ20Wg,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2021-09-24T20:31:40Z,2021,9,868,10,3
9r3q0kWMwkA,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2021-09-08T23:00:24Z,2021,9,127,0,0
y_ck-T4YHe8,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2021-09-03T23:00:28Z,2021,9,262,3,0
zApHFZKtzXU,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2021-08-27T23:00:25Z,2021,8,46,0,1
Xb4IOkZW4Xs,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2021-08-19T04:00:00Z,2021,8,16,1,0
6vzKrV1CKu0,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2021-08-10T22:47:40Z,2021,8,17,0,0
tZIjNEM4B_E,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2021-07-23T03:26:15Z,2021,7,22,0,0
gA-GydjkF6M,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2021-07-16T03:08:41Z,2021,7,135,0,0
V8D8xTu9OxU,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2021-07-01T02:12:28Z,2021,7,42,0,0
pPetoSTFDGY,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2021-06-26T01:37:41Z,2021,6,40,0,0
4XRV4wj0QN4,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2021-06-19T02:03:32Z,2021,6,386,0,6
HhehX3S9Et0,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2021-06-14T18:26:51Z,2021,6,44,0,0
Bxsd8q8ut10,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2021-05-12T00:53:25Z,2021,5,41,3,0
Z4rT_Ovxwr0,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2021-05-11T01:48:53Z,2021,5,33,0,0
l3YWMM5VirU,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2021-05-03T21:25:44Z,2021,5,50,1,1
ZsRBtfdD5ZM,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2021-04-19T20:45:15Z,2021,4,233,1,0
5aQRBjmfLl8,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2021-04-03T01:37:00Z,2021,4,44,1,0
MoGx0Z-BkAI,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2021-04-01T21:15:59Z,2021,4,149,0,0
qa008LNYpKQ,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2021-03-30T01:57:44Z,2021,3,40,0,0
yS2K5nFXKhs,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2021-03-25T01:48:12Z,2021,3,24,0,0
vYSvRmXIyrE,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2021-03-19T03:32:58Z,2021,3,24,0,0
0OybsJszO2I,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2021-02-26T21:05:43Z,2021,2,118,1,0
4n9RywIB_sk,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2021-02-24T20:45:24Z,2021,2,66,1,0
xJazQTVujlM,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2021-02-23T22:28:35Z,2021,2,248,4,5
m0IxZfhTNRM,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2021-01-21T02:52:24Z,2021,1,194,2,1
BR0JLKkkHZo,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2021-01-08T04:07:00Z,2021,1,97,1,0
QLp4tSvxLIc,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2021-01-07T03:29:25Z,2021,1,322,1,2
j0Y9e9IOoDc,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2020-12-23T22:19:55Z,2020,12,9,0,0
-gNUnW0JV4U,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2020-12-17T20:45:17Z,2020,12,8,0,0
hZ__4fe3UPo,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2020-12-08T21:57:25Z,2020,12,10,0,0
RkkfLlRzu-M,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2020-11-04T10:08:17Z,2020,11,142,1,0
ViVqy9CwZzI,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2020-11-04T10:04:57Z,2020,11,111,0,0
o6DXuTeya6c,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2020-11-03T23:40:48Z,2020,11,60,1,0
ugSyDtDqoiI,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2020-10-17T02:41:59Z,2020,10,125,0,0
TBD5rbOWvhQ,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2020-10-08T02:03:37Z,2020,10,125,0,0
9zbLVME4-ac,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2020-10-07T23:38:00Z,2020,10,132,0,1
LZn8X_QsptA,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2020-09-26T02:30:56Z,2020,9,16,0,0
2nX32t-OgEs,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2020-09-11T20:51:08Z,2020,9,19,1,0
k-Io_l9vND8,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2020-09-02T21:36:03Z,2020,9,29,0,0
xaPTm1pKeVc,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2020-08-26T21:10:13Z,2020,8,18,0,0
eoRDHWRzOhg,UC1yBKRuGpC1tSM73A0ZjYjQ,The Young Turks,liberal,2020-08-26T00:57:45Z,2020,8,18,0,0
